-49.906013,-50.774715347835986
-49.90104069846185,-50.774260350206994
-49.896068396923695,-50.77380510262538
-49.89109609538554,-50.773349604998984
-49.88612379384739,-50.77289385723537
-49.88115149230923,-50.77243785924215
-49.876179190771076,-50.77198161092693
-49.87120688923292,-50.77152511219721
-49.86623458769477,-50.77106836296051
-49.86126228615662,-50.77061136312445
-49.85628998461846,-50.77015411259634
-49.85131768308031,-50.76969661128367
-49.84634538154216,-50.76923885909387
-49.841373080004004,-50.768780855934224
-49.83640077846585,-50.76832260171217
-49.83142847692769,-50.767864096334996
-49.82645617538954,-50.76740533970996
-49.821483873851385,-50.76694633174429
-49.81651157231323,-50.76648707234533
-49.81153927077508,-50.7660275614201
-49.806566969236926,-50.76556779887589
-49.80159466769877,-50.76510778461978
-49.79662236616062,-50.76464751855889
-49.791650064622466,-50.764187000600224
-49.78667776308431,-50.76372623065095
-49.78170546154615,-50.76326520861798
-49.776733160008,-50.76280393440834
-49.77176085846985,-50.76234240792898
-49.766788556931694,-50.7618806290868
-49.76181625539354,-50.76141859778875
-49.75684395385539,-50.76095631394163
-49.751871652317234,-50.76049377745232
-49.74689935077908,-50.76003098822746
-49.74192704924093,-50.75956794617409
-49.736954747702775,-50.75910465119874
-49.731982446164615,-50.75864110320825
-49.72701014462646,-50.75817730210925
-49.72203784308831,-50.75771324780839
-49.717065541550156,-50.75724894021226
-49.712093240012,-50.75678437922746
-49.70712093847385,-50.75631956476063
-49.702148636935696,-50.755854496718264
-49.69717633539754,-50.75538917500686
-49.69220403385939,-50.75492359953278
-49.68723173232124,-50.75445777020263
-49.68225943078308,-50.75399168692274
-49.677287129244924,-50.75352534959945
-49.67231482770677,-50.753058758139225
-49.66734252616862,-50.75259191244829
-49.662370224630465,-50.75212481243293
-49.65739792309231,-50.751657457999514
-49.65242562155416,-50.751189849054114
-49.647453320016005,-50.75072198550311
-49.64248101847785,-50.75025386725248
-49.63750871693969,-50.74978549420846
-49.63253641540154,-50.74931686627718
-49.627564113863386,-50.748847983364726
-49.62259181232523,-50.74837884537703
-49.61761951078708,-50.74790945222026
-49.61264720924893,-50.74743980380035
-49.60767490771077,-50.74696990002317
-49.60270260617262,-50.746499740794725
-49.59773030463447,-50.74602932602094
-49.592758003096314,-50.74555865560764
-49.587785701558154,-50.74508772946063
-49.58281340002,-50.744616547485776
-49.57784109848185,-50.744145109588885
-49.572868796943695,-50.74367341567564
-49.56789649540554,-50.74320146565164
-49.56292419386739,-50.742729259422774
-49.557951892329235,-50.742256796894644
-49.55297959079108,-50.7417840779728
-49.54800728925293,-50.74131110256286
-49.543034987714776,-50.7408378705704
-49.538062686176616,-50.740364381901074
-49.53309038463846,-50.73989063646016
-49.52811808310031,-50.739416634153265
-49.52314578156216,-50.738942374885845
-49.518173480024004,-50.738467858563205
-49.51320117848585,-50.737993085090736
-49.5082288769477,-50.73751805437395
-49.503256575409544,-50.73704276631805
-49.49828427387139,-50.736567220828306
-49.49331197233324,-50.73609141780996
-49.48833967079508,-50.735615357168356
-49.483367369256925,-50.73513903880861
-49.47839506771877,-50.734662462635846
-49.47342276618062,-50.73418562855528
-49.468450464642466,-50.73370853647202
-49.46347816310431,-50.733231186291135
